日時,担当者名,送り先,商品コード,発送伝票番号,結果
2026-09-01 08:47:26,208,,,492535606360,CLEAR
2026-09-01 08:48:19,208,猪又 理紗,rstac007xsxbkbk,492535606356,OK
2026-09-01 08:50:53,208,岩本 隼輔,2012wilsonairx260x78,492535606345,OK
2026-09-01 08:51:33,208,小林 紫保,bck030x190xbkw,492535606334,OK
2026-09-01 08:52:28,208,伊藤綾子,adshq2936x215xhq2936,492535606323,OK
2026-09-01 08:53:53,208,恒川 隆憲,spltm196x270xnvy,492535606312,OK
2026-09-01 08:54:56,208,上柿 正典,penny9907x270xjkwbk,492535606301,OK
2026-09-01 08:56:01,208,日向 貴之,edm235x270xwpbrn,492535606290,OK
2026-09-01 08:56:36,208,島崎 優依,pn8424x240xwhb,492535606286,OK
2026-09-01 08:57:07,208,青木 正義,fs900blkm,492535606275,OK
2026-09-01 08:58:05,208,加藤 香織,bck030x220xbkw,492535606264,OK
2026-09-01 08:58:45,208,甲斐 由紀,2012wilsonairx260x78,492535606253,OK
2026-09-01 08:59:17,208,山崎英樹,edm235x270xwpblk,492535606242,OK
2026-09-01 08:59:51,208,小川 有紀,edm235x270xwpblk,492535606231,OK
2026-09-01 09:00:30,208,櫻井 結美子,asahir301x215x310blk,492535606220,OK
2026-09-01 09:01:23,208,小島 碧,bck030x180xbkw,492535606216,OK
2026-09-01 09:02:01,208,五日市勉,skc216330wwx265xnvy,492535606205,OK
2026-09-01 09:02:54,208,野田 拓夢,mz0800xsxblk,492535606194,OK
2026-09-01 09:03:54,208,中村 貴莉子,mz8017xmxsax,492535606183,OK
2026-09-01 09:04:31,208,仁木佑樹,wilson8xx280x83bk,492535606172,OK
2026-09-01 09:05:15,208,高田 航太,mz7017x220xnvy,492535606161,OK
2026-09-01 09:05:55,208,森 陽平,penny6001x3lxgry,492535606150,OK
2026-09-01 09:07:07,208,南 辰浩,wilson3630x2lxblk,492535606146,OK
2026-09-01 09:07:45,208,佐藤 三穂,apltamm117x265xblk,492535606135,OK
2026-09-01 09:08:22,208,,$$69811,$$69811,NG_伝票未登録
2026-09-01 09:08:44,208,服部 栄治,l6236x265xwhr,492535606124,OK
2026-09-01 09:09:39,208,上田 友美,l6476bkr250,492535606113,OK
2026-09-01 09:10:39,208,山下 亮,2012wilsonairx265x78,492535606102,OK
2026-09-01 09:11:16,208,,,492535606091,CLEAR
2026-09-01 09:13:09,208,伊奈敏郎,edm235x260xwpbrn,492535606091,OK
2026-09-01 09:13:44,208,清水一弘,edm235x260xwpbrn,492535606080,OK
2026-09-01 09:14:24,208,佐藤勤一,2012wilsonairx260x70,492535606076,OK
2026-09-01 09:15:01,208,杉本 聡子,ls8005fx200xcgd,492535606065,OK
2026-09-01 09:15:38,208,瀬戸山 さゆり,pn8334x235xnvy,492535606054,OK
2026-09-01 09:16:33,208,松村 康雄,dj3567x270x7blk,492535606043,NG_商品違い
2026-09-01 09:16:39,208,松村 康雄,dj3567x270x6blk,492535606043,OK
2026-09-01 09:17:22,208,半田美由紀,bv260422xmxbkb,492535606032,OK
2026-09-01 09:18:55,208,木村 里花,sac043x180xppl,492535606021,OK
2026-09-01 09:19:37,208,加藤 達也,l203x255xbkb,492535606010,OK
2026-09-01 09:20:19,208,諸戸 桃子,bck030x210xbeg,492535606006,OK
2026-09-01 09:20:47,208,遠藤 加寿美,bck030x210xbeg,492535605995,OK
2026-09-01 09:21:13,208,,7154040,7154040,NG_伝票未登録
2026-09-01 09:21:16,208,,7154040,7154040,NG_伝票未登録
2026-09-01 09:21:34,208,池田 香織,ifmesc0002x195xyel,492535605984,OK
